request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,General_Office:token,General_Office:id,General_Office,#_of_Records,Total_$
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134415&c-r-ot=H,c-t-id,134415,"SEVERSON, ERIK",c-t-eid,2742248,"SEVERSON, ERIK",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8674,"ASSEMBLY DISTRICT 028",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",387,51007.48
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134397&c-r-ot=H,c-t-id,134397,"KOOYENGA, DALE P",c-t-eid,6696125,"KOOYENGA, DALE P",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8660,"ASSEMBLY DISTRICT 014",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",440,49842.17
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136810&c-r-ot=H,c-t-id,136810,"SANFELIPPO, JOE",c-t-eid,13735964,"SANFELIPPO, JOE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8661,"ASSEMBLY DISTRICT 015",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",318,49814.76
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134423&c-r-ot=H,c-t-id,134423,"THIESFELDT, JEREMY JOHN",c-t-eid,2927969,"THIESFELDT, JEREMY JOHN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8698,"ASSEMBLY DISTRICT 052",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",467,49536.99
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136787&c-r-ot=H,c-t-id,136787,"HESSELBEIN, DIANNE",c-t-eid,13736118,"HESSELBEIN, DIANNE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8725,"ASSEMBLY DISTRICT 079",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",424,49496.07
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134428&c-r-ot=H,c-t-id,134428,"WILLIAMS, MARY L",c-t-eid,2747845,"WILLIAMS, MARY L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8733,"ASSEMBLY DISTRICT 087",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",316,49180.17
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134378&c-r-ot=H,c-t-id,134378,"BEWLEY, JANET T",c-t-eid,2605015,"BEWLEY, JANET T",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8720,"ASSEMBLY DISTRICT 074",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",619,47383.90
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136811&c-r-ot=H,c-t-id,136811,"SCHRAA, MICHAEL K",c-t-eid,13736069,"SCHRAA, MICHAEL K",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8699,"ASSEMBLY DISTRICT 053",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",267,47014.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134417&c-r-ot=H,c-t-id,134417,"STEINEKE, JIM",c-t-eid,2928599,"STEINEKE, JIM",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8651,"ASSEMBLY DISTRICT 005",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",455,45897.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136802&c-r-ot=H,c-t-id,136802,"RIPP, KEITH",c-t-eid,2928169,"RIPP, KEITH",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8688,"ASSEMBLY DISTRICT 042",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",436,45660.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136803&c-r-ot=H,c-t-id,136803,"BORN, MARK L",c-t-eid,13736030,"BORN, MARK L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8685,"ASSEMBLY DISTRICT 039",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",360,45474.51
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=24884&c-r-ot=H,c-t-id,24884,"KRUSICK, PEGGY",c-t-eid,4190212,"KRUSICK, PEGGY",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8653,"ASSEMBLY DISTRICT 007",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",70,44470.57
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=27411&c-r-ot=H,c-t-id,27411,"OLIVER, NICHOLAS D",c-t-eid,2928363,"OLIVER, NICHOLAS D",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8668,"ASSEMBLY DISTRICT 022",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",13,42140.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136806&c-r-ot=H,c-t-id,136806,"HUTTON, ROB",c-t-eid,13735958,"HUTTON, ROB",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8659,"ASSEMBLY DISTRICT 013",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",179,41330.86
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134409&c-r-ot=H,c-t-id,134409,"OTT, ALVIN",c-t-eid,13009470,"OTT, ALVIN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8649,"ASSEMBLY DISTRICT 003",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",350,41218.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134414&c-r-ot=H,c-t-id,134414,"SCHABER, PENNY BERNARD",c-t-eid,2622749,"SCHABER, PENNY BERNARD",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8703,"ASSEMBLY DISTRICT 057",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",526,40652.46
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134381&c-r-ot=H,c-t-id,134381,"BROOKS, EDWARD ALLEN",c-t-eid,2783008,"BROOKS, EDWARD ALLEN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8696,"ASSEMBLY DISTRICT 050",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",362,40437.81
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136780&c-r-ot=H,c-t-id,136780,"POPE, SONDY M",c-t-eid,3284061,"POPE, SONDY M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8726,"ASSEMBLY DISTRICT 080",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",305,40430.69
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134411&c-r-ot=H,c-t-id,134411,"PETERSEN, KEVIN DAVID",c-t-eid,2931625,"PETERSEN, KEVIN DAVID",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8686,"ASSEMBLY DISTRICT 040",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",343,40050.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74677&c-r-ot=H,c-t-id,74677,"LEMKE, MELISSA ANN",c-t-eid,13736082,"LEMKE, MELISSA ANN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8708,"ASSEMBLY DISTRICT 062",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",444,39790.16
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134387&c-r-ot=H,c-t-id,134387,"HINTZ, GORDON",c-t-eid,2614565,"HINTZ, GORDON",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8700,"ASSEMBLY DISTRICT 054",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",525,39244.83
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74701&c-r-ot=H,c-t-id,74701,"SMRIGA, JUDITH ELLEN (JUDY)",c-t-eid,13736093,"SMRIGA, JUDITH ELLEN (JUDY)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8714,"ASSEMBLY DISTRICT 068",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",433,38846.89
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134406&c-r-ot=H,c-t-id,134406,"MURTHA, JOHN",c-t-eid,2743093,"MURTHA, JOHN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8675,"ASSEMBLY DISTRICT 029",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",282,38765.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134393&c-r-ot=H,c-t-id,134393,"KLEEFISCH, JOEL M",c-t-eid,13009548,"KLEEFISCH, JOEL M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8684,"ASSEMBLY DISTRICT 038",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",305,38682.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74673&c-r-ot=H,c-t-id,74673,"KNOFF, PAUL C",c-t-eid,13736094,"KNOFF, PAUL C",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8715,"ASSEMBLY DISTRICT 069",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",609,38535.90
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74656&c-r-ot=H,c-t-id,74656,"BEALS, CAROL",c-t-eid,13736056,"BEALS, CAROL",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8695,"ASSEMBLY DISTRICT 049",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",468,37950.06
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136807&c-r-ot=H,c-t-id,136807,"JAGLER, JOHN",c-t-eid,13736023,"JAGLER, JOHN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8683,"ASSEMBLY DISTRICT 037",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",339,37766.28
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74697&c-r-ot=H,c-t-id,74697,"SCHOENBOHM, RICHARD",c-t-eid,3291696,"SCHOENBOHM, RICHARD",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8702,"ASSEMBLY DISTRICT 056",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",310,37659.80
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134374&c-r-ot=H,c-t-id,134374,"AUGUST, TYLER",c-t-eid,3296309,"AUGUST, TYLER",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8678,"ASSEMBLY DISTRICT 032",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",276,37592.44
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134407&c-r-ot=H,c-t-id,134407,"NERISON, LEE A",c-t-eid,3393056,"NERISON, LEE A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8742,"ASSEMBLY DISTRICT 096",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",356,36232.50
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136785&c-r-ot=H,c-t-id,136785,"GOYKE, EVAN",c-t-eid,13735974,"GOYKE, EVAN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8664,"ASSEMBLY DISTRICT 018",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",370,35668.65
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=27394&c-r-ot=H,c-t-id,27394,"WINEKE, JOSEPH",c-t-eid,13736122,"WINEKE, JOSEPH",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8726,"ASSEMBLY DISTRICT 080",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",241,35497.25
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136815&c-r-ot=H,c-t-id,136815,"WEATHERSTON, THOMAS ROGER",c-t-eid,4096738,"WEATHERSTON, THOMAS ROGER",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8708,"ASSEMBLY DISTRICT 062",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",222,35067.78
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136796&c-r-ot=H,c-t-id,136796,"WACHS, DANA",c-t-eid,2957836,"WACHS, DANA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8737,"ASSEMBLY DISTRICT 091",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",311,35049.77
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136793&c-r-ot=H,c-t-id,136793,"SARGENT, MELISSA AGARD",c-t-eid,13736053,"SARGENT, MELISSA AGARD",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8694,"ASSEMBLY DISTRICT 048",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",456,34965.95
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134389&c-r-ot=H,c-t-id,134389,"JACQUE, ANDRE M",c-t-eid,2928673,"JACQUE, ANDRE M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8648,"ASSEMBLY DISTRICT 002",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",255,33630.34
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=24883&c-r-ot=H,c-t-id,24883,"FIELDS, JASON",c-t-eid,2614574,"FIELDS, JASON",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8657,"ASSEMBLY DISTRICT 011",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",202,33597.36
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136781&c-r-ot=H,c-t-id,136781,"RINGHAND, JANIS A",c-t-eid,2607039,"RINGHAND, JANIS A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8691,"ASSEMBLY DISTRICT 045",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",468,33139.92
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134410&c-r-ot=H,c-t-id,134410,"OTT, JIM",c-t-eid,2932041,"OTT, JIM",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8669,"ASSEMBLY DISTRICT 023",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",390,33020.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134419&c-r-ot=H,c-t-id,134419,"STRACHOTA, PATRICIA A (PAT)",c-t-eid,2673858,"STRACHOTA, PATRICIA A (PAT)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8704,"ASSEMBLY DISTRICT 058",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",265,32132.45
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134376&c-r-ot=H,c-t-id,134376,"BARCA, PETER W",c-t-eid,13009620,"BARCA, PETER W",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8710,"ASSEMBLY DISTRICT 064",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",293,32106.04
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136779&c-r-ot=H,c-t-id,136779,"PASCH, SANDRA K",c-t-eid,3177654,"PASCH, SANDRA K",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8656,"ASSEMBLY DISTRICT 010",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",369,31502.22
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74694&c-r-ot=H,c-t-id,74694,"ROCKWOOD, CHRISTOPHER",c-t-eid,12153664,"ROCKWOOD, CHRISTOPHER",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8660,"ASSEMBLY DISTRICT 014",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",177,31085.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136792&c-r-ot=H,c-t-id,136792,"RIEMER, DANIEL GRAAN",c-t-eid,3187685,"RIEMER, DANIEL GRAAN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8653,"ASSEMBLY DISTRICT 007",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",338,30689.45
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134402&c-r-ot=H,c-t-id,134402,"LEMAHIEU, DANIEL",c-t-eid,3304304,"LEMAHIEU, DANIEL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8705,"ASSEMBLY DISTRICT 059",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",315,30557.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74667&c-r-ot=H,c-t-id,74667,"HALKOSKI, DENNIS",c-t-eid,13736133,"HALKOSKI, DENNIS",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8732,"ASSEMBLY DISTRICT 086",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",383,29882.48
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134375&c-r-ot=H,c-t-id,134375,"BALLWEG, JOAN A",c-t-eid,2751050,"BALLWEG, JOAN A",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8687,"ASSEMBLY DISTRICT 041",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",243,29306.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134400&c-r-ot=H,c-t-id,134400,"KUGLITSCH, MICHAEL (MIKE)",c-t-eid,6696435,"KUGLITSCH, MICHAEL (MIKE)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8730,"ASSEMBLY DISTRICT 084",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",173,28434.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=27348&c-r-ot=H,c-t-id,27348,"COBY, MILDRED (MILLIE)",c-t-eid,13735951,"COBY, MILDRED (MILLIE)",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8656,"ASSEMBLY DISTRICT 010",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",87,28363.21
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=27401&c-r-ot=H,c-t-id,27401,"FRASSETTO, FRANK",c-t-eid,13736068,"FRASSETTO, FRANK",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8699,"ASSEMBLY DISTRICT 053",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",130,28288.80
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136783&c-r-ot=H,c-t-id,136783,"BARNES, MANDELA",c-t-eid,13735954,"BARNES, MANDELA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8657,"ASSEMBLY DISTRICT 011",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",342,27729.88
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136784&c-r-ot=H,c-t-id,136784,"GENRICH, ERIC CARL",c-t-eid,13736139,"GENRICH, ERIC CARL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8736,"ASSEMBLY DISTRICT 090",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",342,27700.73
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134431&c-r-ot=H,c-t-id,134431,"ZEPNICK, JOSH",c-t-eid,2616031,"ZEPNICK, JOSH",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8655,"ASSEMBLY DISTRICT 009",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",221,26945.00
